	DMSO.1	DMSO.2	DMSO.3	SP600125.1	SP600125.2	SP600125.3
KCNK16	0	1	0	0	0	0
KIF6	26	19	11	7	13	23
DAAM2	86	74	91	110	104	184
RP11-61I13.3	21	29	17	26	15	47
MOCS1	1057	1150	997	899	711	1263
RP11-552E20.1	0	0	0	0	0	0
TDRG1	0	0	1	0	0	0
LINC00951	0	0	0	0	0	0
RP11-552E20.4	0	0	0	0	0	0
LRFN2	0	4	5	5	0	1
RP11-121P10.1	0	0	0	0	0	0
RP3-462C17.1	0	0	0	0	0	0
RP11-570K4.1	0	0	0	0	0	0
UNC5CL	8	9	6	7	6	23
OARD1	230	241	249	488	444	657
TSPO2	0	2	0	3	2	3
APOBEC2	0	3	6	3	8	0
NFYA	857	877	864	519	461	849
TREML1	0	0	0	0	4	5
TREM2	0	0	0	0	0	0
TREML2	155	112	133	370	299	794
TREML4	0	0	3	2	0	1
TREM1	46	43	31	210	204	415
NCR2	0	0	0	0	0	0
RP1-149M18.3	0	0	0	0	0	0
RP1-149M18.4	0	0	0	0	0	0
FOXP4-AS1	0	3	1	0	4	0
LINC01276	0	0	0	0	0	0
FOXP4	1609	1708	1674	1504	1354	2219
MDFI	1524	1714	1602	1973	2009	3125
TFEB	1004	1009	1001	872	878	1481
RP11-298J23.5	0	0	0	0	0	1
PGC	72	47	62	74	35	143
RP11-298J23.8	0	0	0	0	0	0
FRS3	64	100	94	69	69	104
PRICKLE4	3322	3831	3516	2525	2281	3741
TOMM6	3002	3455	3219	2029	1781	2904
USP49	260	289	284	173	216	432
RP11-298J23.9	0	0	0	0	0	1
RP5-973N23.4	0	0	0	0	0	0
MED20	557	613	572	456	457	764
BYSL	1030	1164	1125	652	649	1076
CCND3	2353	2457	2635	2061	2072	3639
RP11-533O20.2	0	0	0	0	0	0
TAF8	520	582	606	735	712	1069
RP11-7K24.3	66	79	79	176	208	349
C6orf132	5016	5282	5572	7654	7036	12088
GUCA1A	0	1	1	3	0	1
RP1-139D8.6	0	0	0	0	0	1
GUCA1B	17	19	17	31	31	36
MRPS10	1151	1203	1184	1220	1357	2245
TRERF1	2675	3019	3010	1216	1195	1924
UBR2	1618	1632	1627	1479	1541	2564
PRPH2	162	211	215	239	177	315
TBCC	368	388	393	303	249	414
GLTSCR1L	367	340	401	410	318	549
RPL7L1	4586	5119	5075	3751	3836	6560
C6orf226	20	18	22	18	11	27
PTCRA	1	0	0	14	6	30
CNPY3	737	737	790	870	844	1445
RP3-475N16.1	28	32	27	42	19	33
GNMT	7	7	4	8	3	34
PEX6	243	301	213	306	267	562
PPP2R5D	2011	2117	1961	1330	1403	2216
MEA1	572	722	656	697	634	1141
KLHDC3	2033	2335	2040	2417	2232	3885
RRP36	1675	1789	1721	1388	1428	2266
RP1-20C7.6	1	0	0	0	0	0
CUL7	90	116	102	147	111	166
KLC4	83	88	99	128	141	170
MRPL2	596	707	527	394	380	605
RP11-387M24.5	0	0	0	0	0	0
PTK7	136	146	107	348	370	650
SRF	4549	5102	4078	2488	2331	3735
CUL9	329	386	327	416	347	647
RP3-330M21.5	1	0	1	2	2	5
DNPH1	193	284	270	200	158	261
TTBK1	0	1	0	2	2	7
SLC22A7	0	0	0	0	0	0
CRIP3	5	2	5	0	0	0
ZNF318	1190	1246	1232	1431	1558	2345
ABCC10	918	1061	899	1225	1212	2233
DLK2	5	8	5	39	21	32
TJAP1	854	937	872	864	840	1307
LRRC73	2	7	2	7	7	5
POLR1C	799	858	893	829	806	1195
YIPF3	1217	1414	1288	1402	1342	2138
RP3-337H4.9	16	13	14	10	13	18
XPO5	3543	3894	3852	2648	2797	4386
RP3-337H4.10	0	0	0	0	0	0
POLH	939	961	1018	1175	1188	1968
RP3-337H4.8	0	0	0	0	0	0
GTPBP2	923	1063	888	1311	1280	1952
MAD2L1BP	505	569	556	436	417	750
RSPH9	5	6	8	7	2	18
MRPS18A	1026	1128	1057	698	601	1029
RP1-261G23.5	0	0	0	0	0	0
VEGFA	1756	1987	1772	2014	1897	3221
RP1-261G23.7	0	0	2	0	0	0
RP11-344J7.2	0	0	0	1	0	0
RP5-1120P11.1	1	5	3	3	0	2
C6orf223	0	0	0	4	0	0
RP5-1120P11.3	0	0	0	2	0	0
MRPL14	1068	1240	1060	822	792	1255
TMEM63B	1607	1571	1529	1890	1928	3017
CAPN11	1	0	0	1	0	0
RP1-302G2.5	0	0	0	1	0	0
SLC29A1	1964	2391	2295	1007	980	1551
HSP90AB1	43645	48036	47986	29964	30608	49682
SLC35B2	1089	1204	1247	1578	1649	2677
NFKBIE	209	207	169	295	234	431
TMEM151B	3	4	1	11	0	17
RP11-444E17.6	4	3	1	7	7	11
TCTE1	1	0	1	5	0	4
AARS2	957	1110	949	800	702	1105
SPATS1	3	2	1	8	7	9
CDC5L	1715	1711	1705	1389	1378	2287
RP3-449H6.1	0	0	0	0	0	0
RP3-449H6.2	0	0	0	0	0	0
SUPT3H	93	88	62	74	82	135
RUNX2	91	65	93	163	204	207
RP1-244F24.1	1	0	0	0	1	2
RP1-166H4.2	0	0	0	0	0	0
CLIC5	5	5	4	21	20	34
RP1-8B1.4	5	3	2	1	0	2
ENPP4	766	750	803	692	699	1272
ENPP5	228	245	248	190	201	312
RCAN2	6	7	2	4	9	22
RP11-795J1.1	0	0	0	0	0	0
CYP39A1	35	32	28	33	34	66
SLC25A27	18	16	19	35	10	49
RP11-446F17.3	0	0	0	0	0	0
TDRD6	0	0	0	4	3	5
PLA2G7	2	3	0	0	1	3
ANKRD66	0	0	0	4	0	0
RP11-268F1.3	0	0	0	0	0	0
MEP1A	0	1	0	6	6	0
GPR116	65	68	46	109	102	157
RP3-365O12.2	0	0	0	0	0	0
GPR110	6	5	2	23	9	8
TNFRSF21	9269	9632	10395	10103	10516	15977
RP11-385F7.1	5	7	2	11	2	13
CD2AP	8298	8584	8693	6061	6065	9921
GPR111	0	0	0	1	6	14
GPR115	45	44	65	373	402	570
RP11-550C4.6	0	0	0	0	0	0
OPN5	0	0	0	4	5	8
PTCHD4	404	381	426	592	544	865
MUT	504	577	556	677	625	1163
CENPQ	214	207	210	245	302	370
GLYATL3	0	0	0	0	0	0
C6orf141	68	39	50	57	46	132
RHAG	0	0	0	1	0	0
CRISP2	0	0	0	0	0	0
RP3-442L6.4	0	0	0	0	0	0
CRISP3	5	1	3	4	7	5
PGK2	0	0	0	0	0	0
RP3-417L20.4	0	0	0	0	0	0
RP11-719J20.1	0	0	0	0	0	0
CRISP1	0	0	0	0	0	0
DEFB133	0	0	0	0	0	0
DEFB114	0	0	0	0	0	0
DEFB113	0	0	0	0	0	0
DEFB110	0	0	0	0	0	0
DEFB112	0	0	0	0	0	0
RP11-397G17.1	0	0	0	0	0	0
RP11-524K22.1	0	0	0	0	0	0
RP1-28O17.1	0	0	0	0	0	2
TFAP2D	0	0	0	0	0	0
TFAP2B	0	0	0	5	0	4
RP3-335N17.2	0	0	0	1	0	0
PKHD1	15	20	9	36	20	30
LINCMD1	0	0	0	0	0	0
IL17A	0	0	0	0	0	0
IL17F	0	0	0	0	0	0
MCM3	4993	5390	5258	2720	2653	4788
PAQR8	197	230	191	45	48	69
EFHC1	128	141	113	100	109	237
TRAM2	6294	6704	6773	6947	7109	10496
TRAM2-AS1	34	30	26	49	33	73
TMEM14A	288	319	287	320	311	448
GSTA2	0	0	0	6	1	4
GSTA1	0	0	0	1	0	0
GSTA5	0	0	0	1	0	0
GSTA3	2	2	2	51	24	60
GSTA4	166	149	126	221	185	445
ICK	730	816	847	460	368	773
FBXO9	1566	1694	1491	1309	1335	2171
RP11-506E9.3	33	32	37	22	5	6
GCM1	977	1010	1208	463	410	842
ELOVL5	7771	8294	8217	4070	3797	6646
RP3-483K16.4	0	2	1	0	0	0
GCLC	1525	1550	1613	1104	1178	1976
RP1-27K12.4	2	1	2	0	0	0
RP1-27K12.2	0	0	0	10	5	15
RP11-345L23.1	0	0	0	0	0	0
KLHL31	9	13	7	14	17	20
RP11-79N23.1	3	5	0	6	7	6
RP13-476E20.1	5	4	3	3	3	4
LRRC1	2125	2297	2263	1902	1818	3208
RP3-523E19.2	0	0	0	0	0	0
MLIP	3	0	3	9	6	6
RP11-411K7.1	3	0	1	5	10	5
MLIP-IT1	0	0	0	0	0	0
MLIP-AS1	0	0	0	2	0	0
TINAG	0	0	0	1	0	0
RP11-124I4.2	0	0	0	0	0	0
RP11-524H19.2	0	0	0	0	1	5
FAM83B	532	568	592	595	672	1079
RP3-523K23.2	170	167	173	221	220	289
HCRTR2	0	0	0	2	0	0
GFRAL	0	0	0	0	0	0
HMGCLL1	3	5	3	4	0	2
BMP5	7	1	10	0	1	1
COL21A1	50	49	36	26	8	25
RP3-445N2.1	0	0	0	0	0	0
DST	5573	5598	7010	8049	8244	14958
RP11-472M19.2	0	0	0	5	1	1
BEND6	97	116	106	180	146	293
KIAA1586	551	580	550	530	630	1078
ZNF451	2447	2524	2497	2187	2183	3760
RP11-203B9.4	1	0	3	2	2	2
BAG2	1253	1448	1474	471	445	783
RAB23	901	917	886	702	647	1155
PRIM2	688	701	762	510	595	978
RP1-71H19.2	0	0	0	0	1	3
XXbac-BPGBPG55C20.1	0	0	0	0	0	0
XXbac-BPGBPG55C20.3	0	0	0	0	0	0
XXbac-BPGBPG55C20.2	9	7	7	9	10	42
LINC00680	127	122	126	184	143	223
XXbac-BPG55C20.7	5	5	5	1	1	6
RP11-143A22.1	0	0	0	0	0	0
RP11-343D24.2	0	0	0	0	0	0
MTRNR2L9	0	0	0	0	0	0
AL356135.1	0	0	0	0	0	0
RP1-240B8.3	0	0	0	0	0	0
KHDRBS2	0	0	0	0	0	0
FKBP1C	189	220	216	206	269	469
LGSN	97	79	88	81	86	101
PTP4A1	8887	9154	9540	7286	7090	12046
RP5-1148A21.3	125	121	97	171	210	346
PHF3	2898	2944	3123	1781	1752	3223
EYS	3	0	1	6	0	1
RP11-59D5__B.2	0	0	0	0	0	0
RP11-349P19.1	0	0	0	0	0	0
RP11-301G19.1	0	0	0	0	0	0
RP11-542F9.1	0	0	0	0	0	0
RP11-406O16.1	0	0	0	0	0	0
RP3-525N10.2	0	0	0	0	0	0
BAI3	0	0	0	3	0	2
LMBRD1	1452	1431	1525	1357	1571	2570
COL19A1	5	1	4	10	3	0
COL9A1	1	0	0	0	0	0
RP1-149L1.1	0	0	0	0	0	0
RP11-462G2.1	0	0	0	1	0	0
RP11-462G2.2	1	0	1	1	1	4
FAM135A	786	771	815	483	410	862
C6orf57	79	73	93	92	86	149
RP11-134K13.4	0	0	0	0	0	0
SMAP1	1552	1691	1627	1118	1057	1799
B3GAT2	0	1	0	8	21	8
RP11-154D6.1	0	0	0	0	0	3
OGFRL1	358	376	413	1037	983	1609
RP3-331H24.5	0	0	0	0	0	1
RP3-331H24.4	0	0	0	0	0	0
LINC00472	5	2	8	13	12	11
RP3-331H24.7	0	0	2	4	3	0
RP3-331H24.6	2	0	0	1	0	8
RP1-288M22.2	0	0	0	0	0	0
RIMS1	0	1	2	6	0	4
KCNQ5	0	1	0	8	9	0
KCNQ5-IT1	0	0	0	0	0	0
KCNQ5-AS1	0	0	0	0	0	0
RP11-257K9.8	67	61	49	61	45	73
KHDC1L	70	63	50	71	55	97
KHDC1	224	298	255	118	119	189
RP11-398K22.12	7	11	9	14	29	26
DPPA5	0	0	0	0	0	0
KHDC3L	0	0	0	0	0	0
OOEP	43	41	45	74	56	78
OOEP-AS1	0	0	0	0	0	0
DDX43	457	424	431	614	508	851
MB21D1	12	14	19	43	29	36
MTO1	906	1027	1027	682	827	1241
RP11-505P4.6	0	0	0	0	0	0
EEF1A1	148764	157015	144557	178154	185428	287702
RP11-505P4.7	0	0	0	1	0	1
SLC17A5	2780	2619	2680	2390	2276	3769
RP11-553A21.3	3	2	5	0	5	4
CD109	242	185	222	295	390	532
RP11-374N7.2	0	0	0	0	0	0
RP11-554D15.1	0	0	0	0	0	0
RP11-554D15.3	1	0	0	0	0	0
RP11-554D15.4	0	0	0	0	0	0
COL12A1	5353	4975	6392	2572	2376	4470
COX7A2	2013	2290	2089	2950	2600	4560
TMEM30A	4880	4973	4985	3979	4149	6783
RP1-234P15.4	15	15	18	32	20	37
FILIP1	23	22	18	29	36	64
RP11-415D17.3	0	0	0	0	0	0
RP11-415D17.4	0	0	0	0	0	0
SENP6	2649	2524	2828	2858	2624	4578
MYO6	5539	5557	5450	3560	3527	6220
IMPG1	1	2	0	0	0	3
RP11-35J1.1	0	0	0	0	0	0
RP11-354K4.2	0	0	0	0	0	0
HTR1B	0	0	0	0	0	0
MEI4	4	0	2	0	0	0
RP3-390M24.1	0	0	0	0	0	0
RP11-173D14.3	0	0	0	0	0	1
IRAK1BP1	168	153	137	112	104	195
PHIP	2560	2630	3032	2238	2139	3641
HMGN3	982	1012	981	721	683	973
HMGN3-AS1	30	25	39	43	64	79
RP1-232L24.3	0	0	0	0	0	0
LCA5	144	163	166	223	134	284
RP11-177G23.2	2	3	0	2	1	3
RP11-177G23.1	2	1	5	0	1	8
SH3BGRL2	4064	4156	4205	2618	2625	4573
RP1-159G19.1	0	0	0	0	0	0
RP1-92C4.2	0	0	0	0	0	0
ELOVL4	1200	1212	1096	702	619	1003
TTK	1251	1288	1251	823	803	1228
BCKDHB	348	394	354	250	241	486
RP11-250B2.6	13	10	14	14	11	9
RP11-250B2.4	1	0	0	0	0	2
RP11-250B2.3	2	3	2	0	0	0
RP11-250B2.5	0	3	0	2	0	0
FAM46A	1228	1268	1224	1833	1688	3297
RP1-300G12.2	0	4	2	2	6	5
RP11-244G12.1	0	0	0	0	0	0
RP5-991C6.4	0	0	0	3	0	3
LINC01526	0	0	0	0	0	0
RP11-379B8.1	25	37	34	29	33	44
RP11-801I18.1	0	0	0	0	0	0
IBTK	1892	1902	2111	3177	3406	5722
TPBG	1556	1664	1636	2838	3259	5425
UBE3D	201	191	196	157	160	261
RP11-445L13__B.3	0	0	0	0	0	0
DOPEY1	1034	942	1114	689	666	1301
PGM3	2031	2179	2021	1792	2039	3027
RWDD2A	125	114	112	117	123	188
ME1	5	8	7	1	4	1
PRSS35	10	15	7	13	4	12
SNAP91	573	593	584	240	240	358
RP3-393K13.1	0	0	0	0	0	0
RIPPLY2	0	0	0	0	3	2
CYB5R4	639	604	659	570	505	836
RP4-676J13.2	0	0	0	0	0	0
RP11-51G5.1	0	0	0	0	0	0
MRAP2	45	32	50	29	25	73
CEP162	260	278	277	254	244	420
RP1-90L14.1	0	0	3	0	3	12
TBX18	0	0	0	1	4	2
RP11-132M7.3	0	0	0	0	0	0
RP11-30P6.6	0	3	3	10	13	21
NT5E	68	54	79	298	409	534
RP11-321N4.4	0	1	0	0	1	1
SNX14	1739	1754	1867	1866	1783	3260
RP11-321N4.5	991	963	1010	662	639	1088
SYNCRIP	6168	6427	6852	3946	3508	6256
SNHG5	1867	2086	1920	3262	2873	4450
HTR1E	0	0	0	2	0	0
CGA	4928	3399	4812	21793	17749	39801
RP11-393I2.4	16	18	8	6	14	29
ZNF292	2147	2031	2147	3296	3100	5697
GJB7	43	29	46	101	73	162
SMIM8	196	199	195	156	166	268
C6orf164	68	59	61	70	68	95
C6orf163	25	23	23	13	17	31
RP1-102H19.7	4	3	1	3	5	8
C6orf165	343	385	333	235	264	452
SLC35A1	519	573	507	391	442	687
RARS2	602	645	645	547	587	873
ORC3	562	609	619	438	451	585
AKIRIN2	688	803	751	738	571	1170
SPACA1	0	0	0	0	0	0
CNR1	0	0	0	0	0	0
RP4-570O12.3	0	0	0	0	0	0
RP11-459O1.2	0	0	0	0	0	0
RNGTT	802	905	862	603	666	1028
RP1-72A23.4	5	0	0	0	0	0
RP11-63L7.5	1	0	1	5	1	2
PNRC1	867	824	796	768	678	1207
SRSF12	13	28	30	16	45	36
PM20D2	318	242	303	141	178	277
GABRR1	7	4	9	13	12	27
GABRR2	6	5	1	5	10	7
UBE2J1	3633	3640	4136	3850	3724	6128
RRAGD	159	160	135	158	213	211
ANKRD6	888	1003	949	827	796	1412
RP11-16C18.3	0	0	0	3	0	0
LYRM2	742	767	750	766	803	1451
MDN1	5311	5578	6597	2689	2816	4948
RP1-122O8.7	3	1	2	0	0	0
CASP8AP2	926	962	934	806	654	1187
GJA10	0	0	0	7	0	0
RP11-63K6.7	0	0	0	0	0	0
BACH2	178	161	182	457	543	700
RP3-512E2.2	0	0	0	0	0	0
RP1-45N11.1	6	2	1	1	0	9
MAP3K7	1876	1902	1983	1244	1228	2050
RP1-177I10.1	0	0	0	0	0	0
CASC6	0	0	0	0	0	0
RP1-149C7.1	0	0	0	0	0	2
RP11-127B16.1	0	0	0	0	0	0
RP1-23E21.2	0	0	0	0	0	0
EPHA7	3	0	1	1	0	0
RP11-64I5.1	0	0	0	0	0	0
RP11-524K14.1	0	0	0	0	0	0
RP3-463P15.1	0	0	0	0	0	0
RP3-399J4.3	0	0	0	0	0	0
MANEA-AS1	0	6	1	0	3	0
MANEA	323	338	329	193	184	312
FUT9	15	12	15	4	11	10
UFL1-AS1	1	0	0	0	0	3
UFL1	1499	1629	1671	1527	1614	2371
FHL5	0	0	0	0	0	0
RP3-417O22.3	0	0	0	0	0	0
GPR63	265	270	302	77	96	129
NDUFAF4	749	666	805	407	380	718
KLHL32	0	4	3	1	0	0
MMS22L	1133	1278	1285	654	666	1172
RP3-418C23.2	0	0	0	0	0	0
RP1-104O17.1	0	0	0	0	0	0
RP1-104O17.2	0	0	0	0	0	0
RP1-104O17.3	0	0	0	0	0	0
RP11-436D23.1	0	1	1	1	0	1
RP11-111D3.2	0	0	0	1	0	0
POU3F2	1	1	0	7	0	0
FBXL4	429	403	481	416	481	813
FAXC	97	128	152	165	145	228
COQ3	397	409	392	355	332	562
PNISR	1640	1684	1766	1276	977	1857
RP11-98I9.4	45	49	46	37	28	60
USP45	281	318	297	231	204	394
TSTD3	25	20	23	22	23	47
CCNC	3340	3417	3284	1898	1941	3261
RP1-199J3.7	3	8	10	0	1	0
RP1-199J3.6	2	3	1	1	0	2
PRDM13	1	2	2	3	4	1
MCHR2	0	0	0	0	0	0
MCHR2-AS1	0	0	0	0	1	0
SIM1	9	11	6	6	3	6
RP1-121G13.2	0	0	0	0	0	0
ASCC3	6529	6594	7058	4192	4427	7617
RP3-467N11.1	7	3	15	3	8	21
GRIK2	0	1	0	2	0	0
HACE1	655	690	672	912	875	1442
RP11-809N15.2	0	0	0	0	0	0
LINC00577	0	0	0	0	2	1
LIN28B	5268	5412	5892	4476	4774	7767
BVES	53	69	74	54	68	118
BVES-AS1	2	0	0	2	0	4
POPDC3	70	47	40	16	6	17
RP3-355L5.5	1	1	1	0	3	0
PREP	1507	1616	1585	964	1040	1790
RP3-355L5.4	0	0	0	0	0	0
RP3-359N14.2	0	0	0	0	0	0
PRDM1	139	145	170	397	409	498
RP1-134E15.3	0	0	0	1	0	0
ATG5	1240	1235	1240	698	824	1359
RP11-404H14.1	0	0	0	0	0	0
AIM1	4800	4950	5837	2294	2300	4046
RTN4IP1	347	414	305	239	271	457
QRSL1	1006	1065	1094	801	798	1368
RP1-60O19.2	0	0	0	0	0	0
RP1-60O19.1	5	10	2	2	10	5
CD24	11039	11416	11389	10261	10950	17251
C6orf203	232	236	256	229	198	390
BEND3	679	767	772	475	443	822
PDSS2	1019	1089	1013	492	496	865
SOBP	36	38	30	5	2	6
RP1-67A8.3	0	0	0	0	0	0
RP1-47M23.3	4	2	1	0	0	0
SCML4	21	22	12	2	0	1
SEC63	3007	3044	3192	2684	2701	4375
RP1-191J18.66	32	35	38	27	34	43
RP1-111B22.3	0	0	1	1	0	1
OSTM1	1260	1358	1309	1609	1622	2794
OSTM1-AS1	0	0	0	0	0	0
NR2E1	0	3	0	0	0	0
RP3-429G5.5	0	0	0	0	0	0
SNX3	3762	4064	4274	2936	2818	4999
RP1-128O3.4	0	0	0	0	0	0
LACE1	111	121	118	124	145	248
RP11-72I2.2	0	0	0	0	0	0
FOXO3	1804	1716	1871	3112	3548	5336
LINC00222	0	0	0	5	3	3
ARMC2	24	36	41	33	15	42
ARMC2-AS1	0	0	0	0	0	0
SESN1	1373	1349	1338	1225	1213	2085
RP11-787I22.3	0	0	0	6	0	0
CEP57L1	377	382	398	322	348	534
CD164	6457	6896	6701	5164	4979	8418
RP11-425D10.10	1	4	3	10	5	9
PPIL6	8	9	14	12	6	12
SMPD2	284	296	267	169	142	296
MICAL1	729	775	717	932	888	1556
ZBTB24	686	690	733	337	408	593
RP5-919F19.5	0	0	0	0	0	0
AK9	66	58	44	139	130	198
FIG4	481	463	419	745	742	1146
RP1-249I4.2	0	0	0	0	0	0
GPR6	0	2	0	7	2	5
WASF1	532	476	587	161	155	351
CDC40	726	765	727	612	688	1074
METTL24	0	0	0	1	0	0
DDO	0	0	0	0	0	0
SLC22A16	1	0	1	2	0	8
CTA-331P3.1	0	0	0	0	0	0
CDK19	322	324	348	370	443	612
AMD1	5448	5570	5995	3197	3490	5907
GTF3C6	445	432	515	583	560	955
RPF2	1072	1245	1127	712	675	1207
SLC16A10	671	761	732	104	69	159
RP11-428F8.2	0	0	0	0	0	0
KIAA1919	1976	2099	2253	1935	1938	3250
RP5-1112D6.4	157	181	158	124	128	198
RP5-1112D6.7	161	160	235	98	106	232
REV3L	1573	1628	1861	1257	1274	2192
RP5-1112D6.8	296	287	356	229	217	455
REV3L-IT1	0	2	0	3	0	0
TRAF3IP2	889	883	884	578	529	841
FYN	688	673	724	1491	1554	2790
RP1-97J1.2	0	1	2	0	0	0
WISP3	0	3	0	3	1	0
TUBE1	137	141	144	224	181	374
FAM229B	53	37	38	63	56	56
LAMA4	0	1	0	12	7	2
RP1-142L7.5	0	0	0	0	0	0
RP1-142L7.9	0	0	0	0	0	0
RP1-142L7.8	0	0	0	0	0	0
RP11-506B6.6	0	0	0	10	3	0
RFPL4B	0	0	0	6	5	2
RP1-105O18.1	0	0	0	0	0	0
RP11-437J19.1	0	0	0	0	0	0
RP1-124C6.1	0	0	0	5	0	0
RP11-346D19.1	0	0	0	0	0	0
RP11-367G18.1	0	0	0	0	0	0
RP1-249H1.2	0	0	0	0	0	0
MARCKS	669	597	643	2215	2110	3569
LINC01268	0	0	0	0	0	0
FLJ34503	0	0	0	1	0	0
HDAC2	3838	4098	4161	2790	2800	4712
RP3-399L15.3	2	9	10	9	4	9
HS3ST5	2	0	0	1	1	3
RP3-399L15.1	0	0	0	0	0	0
RP3-399L15.2	0	0	0	0	0	0
RP11-282C5.1	0	0	0	0	0	0
FRK	1058	1098	1193	1112	1338	1908
NT5DC1	797	720	714	523	645	972
COL10A1	0	0	0	0	0	0
RP3-486I3.5	0	0	0	0	0	0
TSPYL4	233	249	228	235	244	320
DSE	1204	1166	1241	1509	1624	2499
RP3-486I3.7	1	0	1	2	0	0
TSPYL1	4398	4771	4642	3951	3812	6059
RP1-93H18.1	0	0	0	2	0	3
RP1-93H18.7	2	1	7	8	2	23
RP1-93H18.6	0	0	0	0	0	0
FAM26F	7	2	0	2	0	1
RP11-259P20.1	0	0	0	0	0	0
TRAPPC3L	0	0	0	2	2	0
FAM26E	13	14	9	14	15	24
FAM26D	5	5	2	1	1	7
RWDD1	1031	1123	1129	880	804	1298
RSPH4A	5	6	8	7	7	5
ZUFSP	268	262	247	302	323	558
KPNA5	451	404	421	248	264	501
FAM162B	40	26	22	1	0	3
GPRC6A	4	0	0	0	2	0
RFX6	0	0	1	0	0	3
VGLL2	0	0	0	0	0	0
ROS1	0	0	0	8	0	0
GOPC	1938	2058	2186	1587	1860	2773
RP1-92C8.3	0	0	0	0	0	0
DCBLD1	718	680	753	840	868	1479
NUS1	3812	3841	4056	3982	4252	6860
SLC35F1	0	2	2	0	0	2
CEP85L	506	562	575	400	435	693
PLN	0	0	0	3	0	0
MCM9	354	388	349	420	390	630
ASF1A	824	959	919	545	602	955
RP11-351A11.1	1	0	0	0	0	1
FAM184A	736	739	689	378	317	736
MAN1A1	299	257	228	264	304	422
TBC1D32	681	703	682	498	429	862
GJA1	5458	5721	5927	4578	3982	7579
HSF2	458	443	470	215	248	412
RP3-425C14.4	68	84	69	36	25	71
SERINC1	2921	3019	2992	4396	4656	7646
PKIB	2372	2351	2534	980	895	1592
RP3-425C14.5	104	152	96	51	43	106
RP11-95G17.2	10	17	12	7	10	13
FABP7	1148	1258	996	203	122	265
SMPDL3A	912	868	1002	422	328	509
CLVS2	3	0	1	0	0	0
TRDN	1	0	0	3	0	0
RP11-532N4.2	0	0	0	0	0	0
NKAIN2	1	3	0	2	0	7
RP11-374A22.1	0	0	0	0	0	0
RNF217-AS1	0	1	3	4	4	8
RNF217	943	958	1035	1360	1480	2510
TPD52L1	1240	1302	1385	2348	2235	3358
HDDC2	1007	1004	1099	883	837	1331
RP11-735G4.1	0	0	0	0	0	0
RP11-138M12.1	0	0	0	0	0	0
RP11-624M8.1	1	1	0	0	0	0
RP1-293L8.2	0	0	0	1	0	0
HEY2	0	0	0	2	2	0
NCOA7	1105	1108	1287	1780	1841	3117
NCOA7-AS1	1	0	0	0	0	0
HINT3	565	581	585	1167	1110	1788
TRMT11	413	420	380	332	344	547
RP11-527F13.1	4	4	2	1	0	7
CENPW	470	569	441	699	708	1078
RSPO3	0	0	0	1	4	0
RNF146	340	339	333	516	358	912
ECHDC1	1190	1185	1133	1038	1003	1691
SOGA3	0	0	0	3	0	4
KIAA0408	0	0	0	1	0	1
C6orf58	2	0	0	2	0	0
THEMIS	0	0	0	0	0	0
PTPRK	34	10	13	8	44	30
RP11-103C16.2	0	0	0	0	0	0
RP1-86D1.2	0	0	0	0	0	0
RP1-86D1.3	0	0	0	0	0	0
RP1-86D1.5	0	0	0	0	0	0
RP1-86D1.4	0	0	0	0	0	0
LAMA2	42	25	36	129	93	198
RP1-69D17.3	1	0	0	6	5	7
RP1-69D17.4	6	6	7	28	14	52
ARHGAP18	2366	2156	2582	1288	1438	2708
TMEM244	0	0	0	0	0	0
L3MBTL3	746	729	818	994	976	1598
RP11-73O6.3	0	0	0	0	0	2
SAMD3	0	0	0	3	0	0
TMEM200A	5	6	7	10	48	29
RP11-102N11.1	0	0	0	0	0	0
SMLR1	0	0	0	0	0	0
EPB41L2	2078	2103	2259	2530	2211	3638
AKAP7	55	64	72	77	91	148
ARG1	0	0	0	0	0	0
MED23	828	902	854	828	796	1402
ENPP3	0	0	0	2	0	1
OR2A4	0	0	1	0	0	0
CTAGE9	0	0	0	0	0	1
ENPP1	404	412	426	568	501	822
RP11-69I8.2	0	0	0	0	0	0
RP1-131F15.3	0	0	0	0	0	0
CTGF	2226	2297	1764	394	493	624
RP11-69I8.3	0	0	0	5	0	0
RP3-523C21.2	0	0	0	0	0	3
RP3-523C21.3	0	0	0	0	0	0
LINC01013	0	0	0	0	0	0
MOXD1	160	148	135	160	182	213
STX7	1491	1517	1552	1627	1639	2918
TAAR9	0	0	0	1	0	0
TAAR8	0	0	0	0	0	0
TAAR6	0	0	0	0	0	0
TAAR5	0	0	0	1	1	0
TAAR2	0	0	0	0	0	0
TAAR1	0	0	0	0	0	0
VNN1	0	0	0	3	0	1
VNN3	0	0	0	1	0	0
VNN2	56	40	60	10	20	21
RP1-55C23.7	0	0	0	0	0	0
SLC18B1	608	585	626	451	501	1027
RPS12	11760	12857	11868	9456	8159	13325
RP5-1181K21.4	0	0	0	0	0	0
LINC00326	0	0	0	0	0	0
EYA4	5	0	5	6	5	4
RP1-283K11.3	0	0	0	1	0	0
RP1-283K11.2	0	0	0	0	0	0
TARID	0	0	0	0	0	0
RP11-704J17.5	0	0	0	0	0	0
LINC01312	0	0	0	0	0	0
TCF21	0	0	0	3	0	0
TBPL1	629	718	680	441	389	763
SLC2A12	113	76	77	178	165	322
SGK1	1105	971	1167	2160	2161	3988
RP11-557H15.3	0	0	0	0	0	1
